dim,points,k,time_ms,status
2,1000000,40,4123.918358702213,ok
2,1000000,40,4115.232092794031,ok
2,1000000,40,4112.81207902357,ok
2,1000000,40,4119.990244973451,ok
2,1000000,100,4639.972425997257,ok
2,1000000,100,4645.149409770966,ok
2,1000000,100,4655.329429078847,ok
2,1000000,100,4645.923242904246,ok
2,1000000,100,4634.6917459741235,ok
2,1000000,100,4635.610362049192,ok
2,1000000,100,4640.751838684082,ok
2,1000000,100,4649.735497776419,ok
2,1000000,100,4642.552132252604,ok
2,1000000,100,4644.607226364315,ok
4,1000000,10,5900.216593872756,ok
4,1000000,10,5875.817381776869,ok
4,1000000,10,5867.013283073902,ok
4,1000000,10,5860.126597806811,ok
4,1000000,10,5866.632783785462,ok
4,1000000,10,5872.757088858634,ok
4,1000000,10,5871.208591852337,ok
4,1000000,10,5868.859951850027,ok
4,1000000,10,5873.341513797641,ok
4,1000000,10,5870.5988097935915,ok
4,1000000,40,6034.8109039478,ok
4,1000000,40,6029.798009432852,ok
4,1000000,40,6042.286935728043,ok
4,1000000,40,6031.31664916873,ok
4,1000000,40,6039.348301943392,ok
4,1000000,40,6032.895704265684,ok
4,1000000,40,6048.22807572782,ok
4,1000000,40,6030.528686009347,ok
4,1000000,40,6036.60976793617,ok
4,1000000,40,6044.0233293920755,ok
4,1000000,100,6566.607932094485,ok
4,1000000,100,6575.482634827495,ok
4,1000000,100,6564.881628844887,ok
4,1000000,100,6579.2171522043645,ok
4,1000000,100,6579.30944673717,ok
4,1000000,100,6576.641875319183,ok
4,1000000,100,6570.014072116464,ok
4,1000000,100,6576.373405754566,ok
4,1000000,100,6561.959709040821,ok
4,1000000,100,6564.189414028078,ok
6,1000000,10,10412.822982762009,ok
6,1000000,10,10375.16138004139,ok
6,1000000,10,10373.955439776182,ok
6,1000000,10,10352.176670916378,ok
6,1000000,10,10373.307255096734,ok
6,1000000,10,10372.821944765747,ok
6,1000000,10,10369.346603285521,ok
6,1000000,10,10369.247776921839,ok
6,1000000,10,10360.92692008242,ok
6,1000000,10,10366.040806286037,ok
6,1000000,40,12791.178137995303,ok
6,1000000,40,12764.463781379163,ok
6,1000000,40,12781.542043201625,ok
6,1000000,40,12865.835226606578,ok
6,1000000,40,12807.373230345547,ok
6,1000000,40,12820.589182432741,ok
6,1000000,40,12863.44292620197,ok
6,1000000,40,12796.974203083664,ok
6,1000000,40,12726.207599975169,ok
6,1000000,40,12851.461029145867,ok
6,1000000,100,13372.763732913882,ok
6,1000000,100,13398.287230171263,ok
6,1000000,100,13384.997831191868,ok
6,1000000,100,13470.31264519319,ok
6,1000000,100,13518.089902121574,ok
6,1000000,100,13419.756540097296,ok
6,1000000,100,13544.537502340972,ok
6,1000000,100,13441.18007319048,ok
6,1000000,100,13475.67452210933,ok
6,1000000,100,13483.1412457861,ok
7,1000000,10,13952.181791886687,ok
7,1000000,10,13920.474960003048,ok
7,1000000,10,13793.977015186101,ok
7,1000000,10,13802.923414856195,ok
7,1000000,10,13665.943548083305,ok
7,1000000,10,13814.583704806864,ok
7,1000000,10,13799.898317083716,ok
7,1000000,10,13753.989451099187,ok
7,1000000,10,13860.907836817205,ok
7,1000000,10,13834.058688953519,ok
